"sample","Time_start","flux_start","fDOY_end","file","flux_source","position","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT","campaign","species","ID_measurement","flux.CO2","flux.CO2_umol","flux.CH4","CH4_CO2","R2.CO2","R2.CH4","p.CO2","p.CH4","fieldnotes","wall_thickness_mm","species_s","ID_mound"
"MD36",318.366840277778,"08:47:45",318.367881944444,"f0000","s","2",NA,NA,NA,"11/15/2022",5,40.6,40,39.1,NA,"N","lg",183.85,NA,"",NA,39.9,"nov22","Ami",NA,68.823207384976,68823.207384976,-23.0731035108145,-0.000335251790602414,0.990454822452265,0.373080301777542,1.00794409757706e-93,7.96048197323908e-11,NA,NA,"A. laurensis","MD36-nov22"
"MD37",318.66400462963,"15:55:40",318.665046296296,"f0008","m","mid",NA,NA,NA,"11/15/2022",1,39.4,40.1,40.4,NA,"N","sm",47.78,NA,"",NA,39.9666666666667,"nov22","Ami",NA,132.256328937103,132256.328937103,4059.00300930529,0.0306904254936308,0.999398060850949,0.999671574052971,2.46035090911646e-148,2.62543056813877e-160,NA,NA,"A. laurensis","MD37-nov22"
"MD37",318.666030092593,"15:58:35",318.667071759259,"f0008","m","low",NA,NA,NA,"11/15/2022",2,40.4,40.2,40.3,NA,"E","sm",47.78,NA,"",NA,40.3,"nov22","Ami",NA,132.963462395972,132963.462395972,3295.45638770118,0.024784676393934,0.998269239818154,0.998891208854542,1.82546311975077e-127,2.89818148838831e-136,NA,NA,"A. laurensis","MD37-nov22"
"MD37",318.667881944444,"16:01:15",318.668923611111,"f0008","m","mid",NA,NA,NA,"11/15/2022",3,40.1,40.1,40.3,NA,"S","sm",47.78,NA,"",NA,40.1666666666667,"nov22","Ami",NA,84.2139384179567,84213.9384179567,2558.79987977548,0.0303845174307852,0.998258742870279,0.99947949627404,2.40358157441973e-127,3.30081921603661e-151,NA,NA,"A. laurensis","MD37-nov22"
"MD37",318.669791666667,"16:04:00",318.670833333333,"f0008","m","low",NA,NA,NA,"11/15/2022",4,39.3,39,39,NA,"W","sm",47.78,NA,"",NA,39.1,"nov22","Ami",NA,96.3164318829366,96316.4318829366,1564.81121522287,0.0162465654575405,0.99842182185082,0.999266010859751,2.7394352711284e-129,2.04296368936455e-144,NA,NA,"A. laurensis","MD37-nov22"
"MD37",318.672048611111,"16:07:15",318.673090277778,"f0008","s","2",NA,NA,NA,"11/15/2022",5,37.1,36.3,36.4,NA,"N","lg",183.85,NA,"",NA,36.6,"nov22","Ami",NA,99.684509407898,99684.509407898,54.8753796926226,0.000550490542799169,0.994062073027024,0.687274211531033,4.19640507480997e-103,1.07277664610278e-24,NA,NA,"A. laurensis","MD37-nov22"
"MD42",318.682986111111,"16:23:00",318.684027777778,"f0009","m","mid",NA,NA,NA,"11/15/2022",1,39.1,39.4,39.9,NA,"N","sm",47.78,NA,"",NA,39.4666666666667,"nov22","Ami",NA,191.423473010659,191423.473010659,1760.36325977948,0.00919617240296052,0.999301631338794,0.99947309303392,2.12437163406796e-145,5.75748135850918e-151,NA,NA,"A. laurensis","MD42-nov22"
"MD42",318.684953703704,"16:25:50",318.68599537037,"f0009","m","low",NA,NA,NA,"11/15/2022",2,39.4,39.3,39.3,NA,"E","sm",47.78,NA,"",NA,39.3333333333333,"nov22","Ami",NA,399.874360671502,399874.360671502,4107.43844225389,0.010271822467828,0.998490826141793,0.998900080587251,3.58248294932385e-130,2.01084946056976e-136,NA,NA,"A. laurensis","MD42-nov22"
"MD42",318.686921296296,"16:28:40",318.687962962963,"f0009","m","mid",NA,NA,NA,"11/15/2022",3,40,40,40.2,NA,"S","sm",47.78,NA,"",NA,40.0666666666667,"nov22","Ami",NA,53.1199798610872,53119.9798610872,1015.92229881916,0.0191250505266733,0.91811040283654,0.998262647860897,3.0993505349391e-51,2.17016652911682e-127,NA,NA,"A. laurensis","MD42-nov22"
"MD42",318.688831018518,"16:31:25",318.689872685185,"f0009","m","low",NA,NA,NA,"11/15/2022",4,39.2,38.8,38.8,NA,"W","sm",47.78,NA,"",NA,38.9333333333333,"nov22","Ami",NA,244.665495599689,244665.495599689,2779.73982395565,0.0113613888102299,0.999119499253764,0.999753018706322,2.38023994476872e-142,9.58220219655912e-168,NA,NA,"A. laurensis","MD42-nov22"
"MD42",318.690798611111,"16:34:15",318.691840277778,"f0009","s","2",NA,NA,NA,"11/15/2022",5,37.2,36.7,36.7,NA,"N","lg",183.85,NA,"",NA,36.8666666666667,"nov22","Ami",NA,68.4103272335002,68410.3272335002,-47.7423786840176,-0.000697882624081915,0.988630340680939,0.677759832828591,2.88512522059543e-90,4.22347845603937e-24,NA,NA,"A. laurensis","MD42-nov22"
"MD48",319.619097222222,"14:51:00",319.620138888889,"f0007","m","mid",NA,NA,NA,"11/16/2022",1,41.1,41.7,41.1,NA,"N","med",83.32,NA,"Extender",NA,41.3,"nov22","Copto",NA,1466.90584497922,1466905.84497922,353.020516017748,0.000240656561036982,0.991321373986682,0.984880661268773,1.3261647245198e-95,1.23938167818426e-84,NA,NA,"C. acinaciformis","MD48-nov22"
"MD48",319.621064814815,"14:53:50",319.622106481481,"f0007","m","low",NA,NA,NA,"11/16/2022",2,39.5,39.7,39.2,NA,"E","med",83.32,NA,"Extender",NA,39.4666666666667,"nov22","Copto",NA,714.962740047711,714962.740047711,5.03837001364728,7.04703858177429e-06,0.998683817193881,0.0703890040389292,7.08588025753638e-133,0.0101645238416922,NA,NA,"C. acinaciformis","MD48-nov22"
"MD48",319.622858796296,"14:56:25",319.623900462963,"f0007","m","mid",NA,NA,NA,"11/16/2022",3,38.2,38.5,38.1,NA,"S","med",83.32,NA,"Extender",NA,38.2666666666667,"nov22","Copto",NA,2549.76844853991,2549768.44853991,3666.92653611096,0.00143814099598368,0.995931019554486,0.992427679419524,1.42458212610417e-110,2.67769030139783e-98,NA,NA,"C. acinaciformis","MD48-nov22"
"MD48",319.624652777778,"14:59:00",319.625694444444,"f0007","m","low",NA,NA,NA,"11/16/2022",4,37.6,36.8,36.4,NA,"W","med",83.32,NA,"Extender",NA,36.9333333333333,"nov22","Copto",NA,3922.48641659741,3922486.41659741,1535.41224098291,0.000391438510656415,0.99725866852018,0.997754144947246,2.23388185976966e-118,2.56786632071667e-122,NA,NA,"C. acinaciformis","MD48-nov22"
"MD48",319.626736111111,"15:02:00",319.627777777778,"f0007","m","top",NA,NA,NA,"11/16/2022",5,37.5,37.4,37.2,NA,"","med",83.32,NA,"Extender",NA,37.3666666666667,"nov22","Copto",NA,61.9674847259175,61967.4847259175,-22.3006068939228,-0.000359875941270789,0.705996109220364,0.574709830945232,6.38213882202847e-26,1.39089390836424e-18,NA,NA,"C. acinaciformis","MD48-nov22"
"MD48",319.628703703704,"15:04:50",319.62974537037,"f0007","s","2",NA,NA,NA,"11/16/2022",6,38.9,39.1,38.8,NA,"N","lg",183.85,NA,"Extender",NA,38.9333333333333,"nov22","Copto",NA,284.362499736091,284362.499736091,-84.5415128960939,-0.000297301905049205,0.99661947562851,0.91128231391031,3.09543003518955e-114,1.18962670475386e-49,NA,NA,"C. acinaciformis","MD48-nov22"
"MD50",319.421875,"10:07:00",319.422916666667,"f0002","m","mid",NA,NA,NA,"11/16/2022",1,38.2,42.8,42,NA,"N","med",83.32,NA,"Extender",NA,41,"nov22","Nasuti",NA,483.797324828478,483797.324828478,7952.22028780997,0.0164370902435835,0.999306882551978,0.999393081869724,1.5068999961928e-145,3.57911232443136e-148,NA,NA,"N. magnus","MD50-nov22"
"MD50",319.423842592593,"10:09:50",319.424884259259,"f0002","m","low",NA,NA,NA,"11/16/2022",2,43.4,45.9,46.4,NA,"E","med",83.32,NA,"Extender",NA,45.2333333333333,"nov22","Nasuti",NA,920.282849891485,920282.849891485,11653.7100880186,0.0126631829435839,0.999338820594934,0.999094029134946,1.76155311998252e-146,2.95200025033371e-140,NA,NA,"N. magnus","MD50-nov22"
"MD50",319.425752314815,"10:12:35",319.426793981481,"f0002","m","mid",NA,NA,NA,"11/16/2022",3,41.7,40.5,39.5,NA,"S","med",83.32,NA,"Extender",NA,40.5666666666667,"nov22","Nasuti",NA,224.712362092351,224712.362092351,3689.61583376641,0.0164192828530282,0.998260547218903,0.998715991678221,2.29282802887129e-127,2.29792535072175e-133,NA,NA,"N. magnus","MD50-nov22"
"MD50",319.427777777778,"10:15:30",319.428819444444,"f0002","m","low",NA,NA,NA,"11/16/2022",4,42.1,43.5,43.7,NA,"W","med",83.32,NA,"Extender",NA,43.1,"nov22","Nasuti",NA,234.945837322871,234945.837322871,3604.21682535969,0.0153406285739238,0.998796872562024,0.998704114532601,1.1903132874412e-134,3.49367886461672e-133,NA,NA,"N. magnus","MD50-nov22"
"MD50",319.429803240741,"10:18:25",319.430844907407,"f0002","m","top",NA,NA,NA,"11/16/2022",5,43.4,43,42.6,NA,"","med",83.32,NA,"Extender",NA,43,"nov22","Nasuti",NA,968.330000759324,968330.000759324,15198.8594963565,0.0156959502281641,0.999449098967591,0.999575538744642,4.36708387316936e-150,3.07572813073021e-155,NA,NA,"N. magnus","MD50-nov22"
"MD50",319.431770833333,"10:21:15",319.4328125,"f0002","s","2",NA,NA,NA,"11/16/2022",6,44.3,45.3,45,NA,"N","lg",183.85,NA,"Extender",NA,44.8666666666667,"nov22","Nasuti",NA,116.467266475265,116467.266475265,-27.17364007349,-0.000233315685135111,0.996202153998509,0.239253042548297,6.17993895464236e-112,6.52308156973606e-07,NA,NA,"N. magnus","MD50-nov22"
"MD54",319.486921296296,"11:40:40",319.487962962963,"f0003","m","mid",NA,NA,NA,"11/16/2022",1,39.9,39.7,39.3,NA,"N","sm",47.78,NA,"",NA,39.6333333333333,"nov22","Ami",NA,116.75870361547,116758.70361547,2291.66914650369,0.0196273945799451,0.997879061677588,0.998729639400207,8.70175908245839e-125,5.00932140349982e-135,NA,NA,"A. laurensis","MD54-nov22"
"MD54",319.488773148148,"11:43:20",319.489814814815,"f0003","m","low",NA,NA,NA,"11/16/2022",2,39.4,37.6,37.1,NA,"E","sm",47.78,NA,"",NA,38.0333333333333,"nov22","Ami",NA,198.691250708212,198691.250708212,3681.30578847879,0.0185277699715373,0.999001711012808,0.999032155380867,2.441176814954e-138,5.96470033660843e-139,NA,NA,"A. laurensis","MD54-nov22"
"MD54",319.49056712963,"11:45:55",319.491608796296,"f0003","m","mid",NA,NA,NA,"11/16/2022",3,37.1,35.7,35.6,NA,"S","sm",47.78,NA,"",NA,36.1333333333333,"nov22","Ami",NA,48.9313946329427,48931.3946329427,1815.23894413294,0.0370976334876596,0.991311936476134,0.998251094340256,1.3934010232978e-95,2.93405756190025e-127,NA,NA,"A. laurensis","MD54-nov22"
"MD54",319.492361111111,"11:48:30",319.493402777778,"f0003","m","low",NA,NA,NA,"11/16/2022",4,37,36.3,35.3,NA,"W","sm",47.78,NA,"",NA,36.2,"nov22","Ami",NA,312.724183110597,312724.183110597,6336.79318272355,0.0202632016484715,0.998886482831988,0.99894533516742,3.51700297753214e-136,2.97275167115274e-137,NA,NA,"A. laurensis","MD54-nov22"
"MD54",319.494212962963,"11:51:10",319.49525462963,"f0003","s","2",NA,NA,NA,"11/16/2022",5,47.8,49,48.1,NA,"N","lg",183.85,NA,"",NA,48.3,"nov22","Ami",NA,144.747909586696,144747.909586696,27.5079953171959,0.000190040708675797,0.99489777221177,0.578354824447381,4.2207146058365e-106,9.37307309718757e-19,NA,NA,"A. laurensis","MD54-nov22"
"MD55",318.616319444444,"14:47:00",318.617361111111,"f0007","m","mid",NA,NA,NA,"11/15/2022",1,44.1,44.8,45.2,NA,"N","med",83.32,NA,"Extender",NA,44.7,"nov22","Copto",NA,758.232920561767,758232.920561767,2277.13877444967,0.00300321802535633,0.999296067450353,0.999112134830804,3.04816552755297e-145,1.17816026488594e-140,NA,NA,"C. acinaciformis","MD55-nov22"
"MD55",318.618344907407,"14:49:55",318.619386574074,"f0007","m","low",NA,NA,NA,"11/15/2022",2,45.8,45.5,45.5,NA,"E","med",83.32,NA,"Extender",NA,45.6,"nov22","Copto",NA,2125.63425225801,2125634.25225801,1080.16540121731,0.000508161458195302,0.999494191403576,0.999255884024016,8.96821784222568e-152,3.81094823713617e-144,NA,NA,"C. acinaciformis","MD55-nov22"
"MD55",318.6203125,"14:52:45",318.621354166667,"f0007","m","mid",NA,NA,NA,"11/15/2022",3,45.9,45.4,45.6,NA,"S","med",83.32,NA,"Extender",NA,45.6333333333333,"nov22","Copto",NA,1332.11967350111,1332119.67350111,140.623173112894,0.000105563468440718,0.998098315894378,0.977664767190407,1.32564382079069e-125,6.38398233146305e-77,NA,NA,"C. acinaciformis","MD55-nov22"
"MD55",318.622164351852,"14:55:25",318.623206018519,"f0007","m","low",NA,NA,NA,"11/15/2022",4,45.7,45.3,45.5,NA,"W","med",83.32,NA,"Extender",NA,45.5,"nov22","Copto",NA,3295.76295822847,3295762.95822847,8317.67852568876,0.00252374901687701,0.999814024302544,0.999797636553771,2.06011076746403e-173,1.00226856020982e-171,NA,NA,"C. acinaciformis","MD55-nov22"
"MD55",318.624131944444,"14:58:15",318.625173611111,"f0007","m","top",NA,NA,NA,"11/15/2022",5,45.6,44.8,44.5,NA,"","med",83.32,NA,"Extender",NA,44.9666666666667,"nov22","Copto",NA,348.937737446584,348937.737446584,131.750465816926,0.000377575858607425,0.971940331272645,0.977249069647448,3.44119871710213e-73,2.21675296605773e-77,NA,NA,"C. acinaciformis","MD55-nov22"
"MD58",318.488888888889,"11:43:30",318.489930555556,"f0005","m","mid",NA,NA,NA,"11/15/2022",1,48.4,48.4,48.4,NA,"N","med",83.32,NA,"Extender",NA,48.4,"nov22","Nasuti",NA,699.094535669188,699094.535669188,5031.22128161875,0.0071967681406675,0.999663336297494,0.999588571086761,1.47899658099568e-161,1.50146313584192e-157,NA,NA,"N. magnus","MD58-nov22"
"MD58",318.490798611111,"11:46:15",318.491840277778,"f0005","m","low",NA,NA,NA,"11/15/2022",2,50,48.4,48.5,NA,"E","med",83.32,NA,"Extender",NA,48.9666666666667,"nov22","Nasuti",NA,879.714173770684,879714.173770684,5509.53467904564,0.00626286905828781,0.998234108420609,0.998176922900619,4.55475929874302e-127,1.9419726355242e-126,NA,NA,"N. magnus","MD58-nov22"
"MD58",318.492708333333,"11:49:00",318.49375,"f0005","m","mid",NA,NA,NA,"11/15/2022",3,49.7,49.2,49.5,NA,"S","med",83.32,NA,"Extender",NA,49.4666666666667,"nov22","Nasuti",NA,376.246274844374,376246.274844374,2108.19736607675,0.00560323784454413,0.999121529763157,0.999114461611558,7.26095707317592e-141,1.04556462775291e-140,NA,NA,"N. magnus","MD58-nov22"
"MD58",318.494502314815,"11:51:35",318.495543981481,"f0005","m","low",NA,NA,NA,"11/15/2022",4,49.8,49,49.9,NA,"W","med",83.32,NA,"Extender",NA,49.5666666666667,"nov22","Nasuti",NA,779.356181633317,779356.181633317,5760.5164117335,0.00739137835496606,0.999439217119808,0.999380005087957,9.80632856478298e-150,9.44099478339235e-148,NA,NA,"N. magnus","MD58-nov22"
"MD58",318.496527777778,"11:54:30",318.497569444444,"f0005","m","top",NA,NA,NA,"11/15/2022",5,50.1,48.4,46.9,NA,"","med",83.32,NA,"Extender",NA,48.4666666666667,"nov22","Nasuti",NA,261.451541568191,261451.541568191,1194.78440989646,0.00456981206815658,0.992446544289285,0.989405535696315,2.39037445250958e-98,1.16033583978961e-91,NA,NA,"N. magnus","MD58-nov22"
"MD58",318.498611111111,"11:57:30",318.499652777778,"f0005","s","2",NA,NA,NA,"11/15/2022",6,42.8,41,41.7,NA,"N","lg",183.85,NA,"Extender",NA,41.8333333333333,"nov22","Nasuti",NA,123.931334466094,123931.334466094,14.5190913284513,0.000117154320906821,0.994705248122257,0.226873390224405,2.27682477134163e-105,1.39330536366758e-06,NA,NA,"N. magnus","MD58-nov22"
"MD59",319.578125,"13:52:00",319.579166666667,"f0005","m","mid",NA,NA,NA,"11/16/2022",1,37,37.3,37.3,NA,"N","med",83.32,NA,"Extender",NA,37.2,"nov22","Copto",NA,716.862259776286,716862.259776286,4184.06150096761,0.00583663241286178,0.999407237846739,0.999409894983512,1.22296352746339e-148,9.96862233641635e-149,NA,NA,"C. acinaciformis","MD59-nov22"
"MD59",319.579976851852,"13:54:40",319.581018518519,"f0005","m","low",NA,NA,NA,"11/16/2022",2,36.1,36.3,36,NA,"E","med",83.32,NA,"Extender",NA,36.1333333333333,"nov22","Copto",NA,3560.79414132081,3560794.14132081,6736.89761368415,0.00189196492307899,0.999367970213498,0.999380237965136,2.2642217841369e-147,9.28098524147802e-148,NA,NA,"C. acinaciformis","MD59-nov22"
"MD59",319.581886574074,"13:57:25",319.582928240741,"f0005","m","mid",NA,NA,NA,"11/16/2022",3,36.1,36.1,35.5,NA,"S","med",83.32,NA,"Extender",NA,35.9,"nov22","Copto",NA,1979.03905895597,1979039.05895597,3865.47456340876,0.00195320781867133,0.99921845813832,0.998938705761371,3.55401737581346e-143,3.95349407093159e-137,NA,NA,"C. acinaciformis","MD59-nov22"
"MD59",319.583796296296,"14:00:10",319.584837962963,"f0005","m","low",NA,NA,NA,"11/16/2022",4,35.6,35.8,35.6,NA,"W","med",83.32,NA,"Extender",NA,35.6666666666667,"nov22","Copto",NA,933.613958184997,933613.958184997,1504.49517119581,0.00161147459076195,0.998709445029903,0.997279904779859,2.89622140701752e-133,1.56812935287349e-118,NA,NA,"C. acinaciformis","MD59-nov22"
"MD59",319.585706018519,"14:02:55",319.586747685185,"f0005","m","top",NA,NA,NA,"11/16/2022",5,35.1,35.5,36,NA,"","med",83.32,NA,"Extender",NA,35.5333333333333,"nov22","Copto",NA,373.701387684732,373701.387684732,1358.22099085011,0.00363450882338161,0.998045033661481,0.996904643802879,2.04969369362011e-126,3.10608950066342e-117,NA,NA,"C. acinaciformis","MD59-nov22"
"MD59",319.5875,"14:05:30",319.588541666667,"f0005","s","2",NA,NA,NA,"11/16/2022",6,38.3,39.2,39,NA,"N","lg",183.85,NA,"Extender",NA,38.8333333333333,"nov22","Copto",NA,383.744440208311,383744.440208311,-5.42717816185194,-1.41426887094595e-05,0.997861115845813,0.00452309717523827,2.78741531575452e-123,0.521829474387534,NA,NA,"C. acinaciformis","MD59-nov22"
"MD63",319.396296296296,"09:30:10",319.397337962963,"f0001","m","mid",NA,NA,NA,"11/16/2022",1,36.8,36,35.7,NA,"N","med",83.32,NA,"Extender",NA,36.1666666666667,"nov22","Copto",NA,626.441251494978,626441.251494978,1662.39320868291,0.00265370967303905,0.99947388697623,0.999412639659718,1.22634959508402e-152,1.94358416492404e-150,NA,NA,"C. acinaciformis","MD63-nov22"
"MD63",319.398090277778,"09:32:45",319.399131944444,"f0001","m","low",NA,NA,NA,"11/16/2022",2,35.4,34.1,33.5,NA,"E","med",83.32,NA,"Extender",NA,34.3333333333333,"nov22","Copto",NA,1276.7357935082,1276735.7935082,217.42464853683,0.000170297292237255,0.999107270290049,0.983272838489458,1.51069053293502e-140,1.23174904200336e-82,NA,NA,"C. acinaciformis","MD63-nov22"
"MD63",319.400115740741,"09:35:40",319.401157407407,"f0001","m","mid",NA,NA,NA,"11/16/2022",3,35.8,39.2,39.3,NA,"S","med",83.32,NA,"Extender",NA,38.1,"nov22","Copto",NA,1110.52476948962,1110524.76948962,2512.44365732284,0.00226239317334409,0.999340130412624,0.999384896700139,1.60957290591194e-146,6.58405722028249e-148,NA,NA,"C. acinaciformis","MD63-nov22"
"MD63",319.401967592593,"09:38:20",319.403009259259,"f0001","m","low",NA,NA,NA,"11/16/2022",4,36,36.2,36.3,NA,"W","med",83.32,NA,"Extender",NA,36.1666666666667,"nov22","Copto",NA,1244.67300949766,1244673.00949766,4317.44722237306,0.0034687401344997,0.998171115753101,0.997792618917188,2.24433761399166e-126,1.16980558996869e-122,NA,NA,"C. acinaciformis","MD63-nov22"
"MD63",319.403819444444,"09:41:00",319.404861111111,"f0001","m","top",NA,NA,NA,"11/16/2022",5,38,40.1,40.2,NA,"","med",83.32,NA,"Extender",NA,39.4333333333333,"nov22","Copto",NA,-96.0508465628761,-96050.8465628761,5.19386562343275,-5.40741264579358e-05,0.840351747788217,0.0526429920098774,5.03596366876954e-38,0.0269443975627426,NA,NA,"C. acinaciformis","MD63-nov22"
"MD63",319.405729166667,"09:43:45",319.406770833333,"f0001","s","2",NA,NA,NA,"11/16/2022",6,41.3,41.6,40.7,NA,"N","lg",183.85,NA,"Extender",NA,41.2,"nov22","Copto",NA,132.648807328137,132648.807328137,-39.9565908954925,-0.000301220883175005,0.99504000049254,0.58742793017691,1.16599596102979e-106,3.45755807639344e-19,NA,NA,"C. acinaciformis","MD63-nov22"
"MD65",319.599305555556,"14:22:30",319.600347222222,"f0006","m","mid",NA,NA,NA,"11/16/2022",1,41.5,41.5,42.1,NA,"N","med",83.32,NA,"Extender",NA,41.7,"nov22","Nasuti",NA,259.702102056113,259702.102056113,5708.52766756099,0.0219810606936388,0.9980652859932,0.998439230920166,2.90202431097206e-125,1.65373856252908e-129,NA,NA,"N. magnus","MD65-nov22"
"MD65",319.601099537037,"14:25:05",319.602141203704,"f0006","m","low",NA,NA,NA,"11/16/2022",2,41.5,42.7,42.9,NA,"E","med",83.32,NA,"Extender",NA,42.3666666666667,"nov22","Nasuti",NA,200.346796185685,200346.796185685,3407.24517159651,0.0170067365012347,0.997410027995691,0.998816422857568,1.68539986046691e-119,5.64835269977098e-135,NA,NA,"N. magnus","MD65-nov22"
"MD65",319.602951388889,"14:27:45",319.603993055556,"f0006","m","mid",NA,NA,NA,"11/16/2022",3,43.6,44.5,44.7,NA,"S","med",83.32,NA,"Extender",NA,44.2666666666667,"nov22","Nasuti",NA,388.76415946681,388764.15946681,7543.33379478138,0.0194033673400528,0.994784066483353,0.995271921050366,1.15065605175257e-105,1.31943489639747e-107,NA,NA,"N. magnus","MD65-nov22"
"MD65",319.604803240741,"14:30:25",319.605844907407,"f0006","m","low",NA,NA,NA,"11/16/2022",4,43.8,44.5,44.7,NA,"W","med",83.32,NA,"Extender",NA,44.3333333333333,"nov22","Nasuti",NA,531.713644318783,531713.644318783,13052.287450434,0.0245475879543325,0.999223981332284,0.999526233305565,2.57380058969014e-143,4.56575842126133e-153,NA,NA,"N. magnus","MD65-nov22"
"MD65",319.606597222222,"14:33:00",319.607638888889,"f0006","m","top",NA,NA,NA,"11/16/2022",5,46.2,46.9,47.3,NA,"","med",83.32,NA,"Extender",NA,46.8,"nov22","Nasuti",NA,395.763411369632,395763.411369632,8865.02581521492,0.0223998115048974,0.999364459041756,0.999468161180611,2.91334975089316e-147,8.79692397734775e-151,NA,NA,"N. magnus","MD65-nov22"
"MD65",319.608564814815,"14:35:50",319.609606481481,"f0006","s","2",NA,NA,NA,"11/16/2022",6,53.8,58.4,58.2,NA,"N","lg",183.85,NA,"Extender",NA,56.8,"nov22","Nasuti",NA,207.790103158563,207790.103158563,-69.1002364439156,-0.000332548256117789,0.998394255654671,0.875707100094658,6.02343162904009e-129,5.58076929526015e-43,NA,NA,"N. magnus","MD65-nov22"
"MD10",317.627083333333,"15:02:30",317.628125,"f0004","m","mid",NA,NA,NA,"11/14/2022",3,39.2,38.8,39,NA,"S","sm",47.78,NA,"",NA,39,"nov22","Ami",NA,19.6731629461536,19673.1629461536,187.162758880242,0.00951360792326661,0.741373522415509,0.992412232683884,3.6511155459174e-20,1.68166887050344e-68,NA,NA,"A. laurensis","MD10-nov22"
"MD55",318.625462962963,"15:00:10",318.62650462963,"f0007","s","2",NA,NA,NA,"11/15/2022",6,42.3,40.6,41.3,NA,"N","lg",183.85,NA,"Extender",NA,41.4,"nov22","Copto",NA,103.089010473032,103089.010473032,29.1170677532626,0.000282445894277738,0.983151025445314,0.39295663638935,6.32866375890213e-63,4.964249116972e-09,NA,NA,"C. acinaciformis","MD55-nov22"
"MD10",220.399768518519,"10:35:10",220.400810185185,"f0002","m","mid",NA,NA,NA,"8/9/2023",1,29.7,29.7,29.7,NA,"N","sm",47.78,NA,"",NA,29.7,"aug23","Ami",NA,79.4781004498341,79478.1004498341,1302.80509505165,0.0163920009119238,0.998831568222369,0.998285142223222,3.14360199121592e-135,1.19941597453681e-127,"",NA,"A. laurensis","MD10-aug23"
"MD10",220.40162037037,"10:37:50",220.402662037037,"f0002","m","low",NA,NA,NA,"8/9/2023",2,27.6,27.7,27.9,NA,"E","sm",47.78,NA,"",NA,27.7333333333333,"aug23","Ami",NA,163.854319264258,163854.319264258,1855.74652084819,0.0113255880539549,0.999736793874477,0.999750049824622,1.78870043769683e-166,1.66026593809901e-167,"",NA,"A. laurensis","MD10-aug23"
"MD10",220.403472222222,"10:40:30",220.404513888889,"f0002","m","mid",NA,NA,NA,"8/9/2023",3,27.7,27.8,28,NA,"S","sm",47.78,NA,"",NA,27.8333333333333,"aug23","Ami",NA,80.9265766556923,80926.5766556923,758.661188093242,0.00937468529431337,0.970886572770298,0.997598617451893,1.10598383640758e-71,5.40416428068991e-121,"",NA,"A. laurensis","MD10-aug23"
"MD10",220.405324074074,"10:43:10",220.406365740741,"f0002","m","low",NA,NA,NA,"8/9/2023",4,28.2,28.2,28.2,NA,"W","sm",47.78,NA,"",NA,28.2,"aug23","Ami",NA,102.076153023417,102076.153023417,139.165853308644,0.00136335323370502,0.996271491115313,0.994489948265727,2.67221096276297e-112,1.39631525980776e-104,"",NA,"A. laurensis","MD10-aug23"
"MD10",220.407291666667,"10:46:00",220.408333333333,"f0002","s","2",NA,NA,NA,"8/9/2023",5,29.2,29.2,28.2,NA,"N","lg",183.85,NA,"",NA,28.8666666666667,"aug23","Ami",NA,167.67713641746,167677.13641746,-34.6477231221863,-0.000206633556980154,0.9958128893853,0.591796897276434,5.23871200040305e-110,2.12249570193203e-19,"",NA,"A. laurensis","MD10-aug23"
"MD11",220.412731481481,"10:53:50",220.413773148148,"f0003","m","mid",NA,NA,NA,"8/9/2023",1,28.3,28.4,28.4,NA,"N","med",83.32,NA,"Extender",NA,28.3666666666667,"aug23","Nasuti",NA,603.144282014477,603144.282014477,6486.4635125856,0.0107544143350262,0.999259996074848,0.999314001402292,8.01287604229766e-146,2.45403272883751e-147,"",NA,"N. magnus","MD11-aug23"
"MD11",220.414756944444,"10:56:45",220.415798611111,"f0003","m","low",NA,NA,NA,"8/9/2023",2,28.4,28.4,28.4,NA,"E","med",83.32,NA,"Extender",NA,28.4,"aug23","Nasuti",NA,587.609396223475,587609.396223475,7495.52042753793,0.0127559574025043,0.996243430196438,0.997022148900976,3.75869863063942e-112,9.64818055658726e-117,"",NA,"N. magnus","MD11-aug23"
"MD11",220.416840277778,"10:59:45",220.417881944444,"f0003","m","mid",NA,NA,NA,"8/9/2023",3,28.4,28.4,29.4,NA,"S","med",83.32,NA,"Extender",NA,28.7333333333333,"aug23","Nasuti",NA,506.252820401227,506252.820401227,6093.28420199517,0.0120360498874179,0.998147223249067,0.998849228553057,4.05108177623877e-126,1.57207750694425e-135,"",NA,"N. magnus","MD11-aug23"
"MD11",220.418981481481,"11:02:50",220.420023148148,"f0003","m","low",NA,NA,NA,"8/9/2023",4,28.8,28.8,28.8,NA,"W","med",83.32,NA,"Extender",NA,28.8,"aug23","Nasuti",NA,497.083864001691,497083.864001691,5694.78800031924,0.0114563927995455,0.998767965097209,0.999081838086356,3.50618820408412e-134,5.4231099148182e-140,"",NA,"N. magnus","MD11-aug23"
